Category,ID,Latitude,Longitude,Date,HLS_Tile,ultraBlue,Blue,Green,Red,HLSL30_020_B05,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description",month,Year,dwChroma,dwLehmann,s,sp,brightness
Ziway,1187,8.013698,38.848205,2017-06-19,37NDJ,0.0669,0.0829,0.123,0.144,0.0967,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,577.2143777241777,582.101244732474,0.08800440113850888,-5.7508833759205e-4,0.1193557846664054
Ziway,1187,8.013698,38.848205,2018-06-06,37NDJ,0.0279,0.0592,0.1187,0.1403,0.0763,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,575.3625292830554,581.8116740537179,0.13979557103519547,-9.132285991342053e-4,0.11147259752961712
Ziway,1187,8.013698,38.848205,2018-06-22,37NDJ,0.0663,0.0872,0.131,0.1489,0.0934,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,575.9566731011321,581.2749325668913,0.0908060612786514,-5.928485755845285e-4,0.1250813735134053
Ziway,1187,8.013698,38.848205,2019-06-25,37NDJ,0.0678,0.0867,0.1268,0.1412,0.0812,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,575.403077114996,580.8408436894078,0.0852342511067739,-5.562229475462075e-4,0.12046101720750436
Ziway,1187,8.013698,38.848205,2020-06-27,37NDJ,0.0576,0.0759,0.1192,0.1325,0.0647,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,574.7586352876813,581.0609041236191,0.09427442686842748,-6.153545267292947e-4,0.11184170361124988
Ziway,1187,8.013698,38.848205,2021-06-14,37NDJ,0.0576,0.0824,0.1346,0.1448,0.088,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,573.3481428525528,580.3454105783125,0.10092495309296844,-6.583042203691538e-4,0.12365807697032975
Ziway,1187,8.013698,38.848205,2022-06-01,37NDJ,0.0651,0.0849,0.1271,0.1355,0.0734,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,573.4530502219206,579.9771676245365,0.0865256329570705,-5.641973833619378e-4,0.1179303042761557
Ziway,1187,8.013698,38.848205,2022-06-17,37NDJ,0.0642,0.0828,0.1238,0.1308,0.0687,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,573.0925787858449,579.8262607590964,0.08529839270908797,-5.561212376220987e-4,0.11444200860406695
Ziway,1187,8.013698,38.848205,2022-06-25,37NDJ,0.0576,0.0794,0.1345,0.1433,0.0772,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.8622644004249,580.4904440369708,0.10211564176950635,-6.661610955796529e-4,0.12237851118558357
Ziway,1188,8.025098,38.801763,2013-06-08,37NDJ,0.0297,0.0459,0.0984,0.0825,0.0703,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.4371125019403,577.5091591094608,0.12060996841140169,-7.850294028445336e-4,0.07873080718498954
Ziway,1188,8.025098,38.801763,2013-06-24,37NDJ,0.0321,0.0444,0.0939,0.0798,0.0657,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.7822875135573,577.829750680205,0.11445653392719084,-7.451293230032095e-4,0.07562321072263462
Ziway,1188,8.025098,38.801763,2018-06-22,37NDJ,0.0588,0.0802,0.1262,0.1456,0.0921,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,576.0901977921731,581.6231379836152,0.09836319060445414,-6.424290290048403e-4,0.12049597503651316
Ziway,1188,8.025098,38.801763,2019-06-25,37NDJ,0.0482,0.0717,0.1225,0.1375,0.0765,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,574.5819812237411,581.1945081191494,0.10930481955440499,-7.135603185366237e-4,0.11409555936436205
Ziway,1188,8.025098,38.801763,2022-06-01,37NDJ,0.0584,0.0789,0.1226,0.1294,0.0665,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.8638979826376,579.8785180441945,0.09191287788487404,-5.992733432805666e-4,0.11254677546099073
Ziway,1188,8.025098,38.801763,2022-06-17,37NDJ,0.0581,0.0768,0.1179,0.1243,0.0625,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.8749859060778,579.8609438933851,0.08938001825039502,-5.827500519422318e-4,0.10839609464059734
Ziway,1189,7.889186,38.795105,2013-06-08,37NDJ,0.0381,0.0538,0.1097,0.0923,0.0822,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.3198793939672,577.4064761008593,0.1119734049527062,-7.287696058728937e-4,0.08840780508529776
Ziway,1189,7.889186,38.795105,2022-06-01,37NDJ,0.0646,0.0838,0.1265,0.1347,0.0721,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,573.3572818327784,580.0326850667344,0.08703511383337836,-5.67546973375728e-4,0.11714489603335974
Ziway,1189,7.889186,38.795105,2022-06-17,37NDJ,0.0637,0.081,0.1208,0.1263,0.0638,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.6700585462478,579.6441948653561,0.08367775515716541,-5.454733208834078e-4,0.11121350337676326
Ziway,1190,8.028386,38.788329,2013-06-08,37NDJ,0.0317,0.0478,0.0992,0.0828,0.0707,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.1597827445631,577.2786096763352,0.1165564141672978,-7.585382516394977e-4,0.07954311200013905
Ziway,1190,8.028386,38.788329,2013-06-24,37NDJ,0.0362,0.0457,0.0932,0.0777,0.0619,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.03909475516,577.4711780670987,0.10576873952926909,-6.884143756656951e-4,0.0748599136164788
Ziway,1190,8.028386,38.788329,2017-06-19,37NDJ,0.0519,0.0726,0.121,0.1435,0.0928,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,576.5605232815095,582.2337178483815,0.10692018856132324,-6.988077060216946e-4,0.11619525234133564
Ziway,1190,8.028386,38.788329,2018-06-22,37NDJ,0.0628,0.0827,0.1279,0.1481,0.0952,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,576.3755446214037,581.7655986126101,0.09496461286552206,-6.203332087894574e-4,0.12265304725117922
Ziway,1190,8.028386,38.788329,2019-06-25,37NDJ,0.0309,0.059,0.1206,0.1363,0.0751,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,574.0308081076425,581.4243630139273,0.1357234486611721,-8.862446578540618e-4,0.11045821230975389
Ziway,1190,8.028386,38.788329,2022-06-01,37NDJ,0.0604,0.08,0.1238,0.1296,0.0657,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.560244496012,579.762520792025,0.08998439303615127,-5.866411816105162e-4,0.11331754792028755
Ziway,1190,8.028386,38.788329,2022-06-17,37NDJ,0.0612,0.0798,0.1203,0.1263,0.0637,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.7910498674336,579.703155964384,0.0864926786045649,-5.638501487793078e-4,0.11074267470130925
Ziway,1191,7.923987,38.796928,2013-06-08,37NDJ,0.035,0.0504,0.1032,0.0864,0.0717,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.1874710308132,577.3172374162227,0.11319946903513868,-7.367090191794314e-4,0.08297662321401131
Ziway,1191,7.923987,38.796928,2013-06-24,37NDJ,0.035,0.0456,0.0997,0.078,0.0627,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,563.5096037844482,576.8019462840513,0.11208861380808728,-7.292580917942301e-4,0.07768193698237276
Ziway,1191,7.923987,38.796928,2018-06-22,37NDJ,0.065,0.0858,0.1295,0.1483,0.0921,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,576.1964009648806,581.4292155944756,0.09191964108136369,-6.002184359833396e-4,0.12399567196747904
Ziway,1191,7.923987,38.796928,2022-06-01,37NDJ,0.0656,0.0855,0.1278,0.1348,0.0694,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,573.0253344056603,579.7424315519451,0.08579681397969854,-5.593316676609159e-4,0.11805949065337075
Ziway,1191,7.923987,38.796928,2022-06-17,37NDJ,0.0648,0.083,0.1214,0.1273,0.0635,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.8921681058246,579.5266880501423,0.08217674339079098,-5.356373487686102e-4,0.11229759569999706
Ziway,1192,8.000082,38.806423,2013-06-08,37NDJ,0.0302,0.0471,0.0987,0.0834,0.0712,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.5724540525345,577.4819604632538,0.11930737265781916,-7.765380775164656e-4,0.0794054154324502
Ziway,1192,8.000082,38.806423,2013-06-24,37NDJ,0.033,0.0433,0.0893,0.0734,0.0588,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,564.6564011151426,577.2254141396343,0.10850438646216079,-7.061133711541039e-4,0.07126696289305445
Ziway,1192,8.000082,38.806423,2017-06-19,37NDJ,0.0072,0.0384,0.1071,0.1306,0.0802,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,575.0751674714924,582.405198500091,0.1804747927213088,-0.0011797834571856316,0.10000221664209916
Ziway,1192,8.000082,38.806423,2018-06-22,37NDJ,0.06,0.0817,0.1267,0.1442,0.0875,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,575.7214130401327,581.3081352411681,0.09602885767707123,-6.269692101079452e-4,0.12044558937545202
Ziway,1192,8.000082,38.806423,2019-06-25,37NDJ,0.0477,0.0714,0.1224,0.1364,0.0751,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,574.325664219174,581.0669006107795,0.1095638312154588,-7.15156862995747e-4,0.1135556838442415
Ziway,1192,8.000082,38.806423,2021-06-14,37NDJ,0.0322,0.0673,0.1335,0.1446,0.0858,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,572.9031414566653,580.539111300009,0.13473426591295068,-8.789918036064397e-4,0.12008427596206481
Ziway,1192,8.000082,38.806423,2022-06-01,37NDJ,0.0589,0.0795,0.123,0.1308,0.0668,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,573.1756096604421,580.0041529176423,0.09177781713944713,-5.984588495346779e-4,0.11336944032674766
Ziway,1192,8.000082,38.806423,2022-06-17,37NDJ,0.0591,0.0782,0.1193,0.1246,0.0618,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.5265286921453,579.618828117255,0.08833465817573785,-5.758185509896435e-4,0.10935094878417838
Ziway,1193,8.048171,38.797643,2013-06-08,37NDJ,0.0296,0.0459,0.0996,0.0833,0.0717,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.4156536309948,577.5362603568218,0.12172032854728068,-7.922697149400448e-4,0.07951071206657209
Ziway,1193,8.048171,38.797643,2013-06-24,37NDJ,0.0282,0.038,0.0883,0.07,0.0533,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,564.2110820527323,577.3140360436396,0.11944596081684385,-7.773600407571873e-4,0.06865588102995986
Ziway,1193,8.048171,38.797643,2018-06-22,37NDJ,0.0574,0.0789,0.1252,0.1436,0.0902,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,575.811875323533,581.5222755633527,0.09928082865547493,-6.483505451040375e-4,0.11905350337838307
Ziway,1193,8.048171,38.797643,2019-06-25,37NDJ,0.0467,0.0699,0.1202,0.1338,0.0746,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,574.2734446830326,581.0622644427232,0.10980040529144122,-7.16697735482217e-4,0.11140988884894076
Ziway,1193,8.048171,38.797643,2022-06-01,37NDJ,0.0577,0.0784,0.1233,0.1292,0.0662,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.5336152607141,579.792134106636,0.09312038011633661,-6.071004748921271e-4,0.11260859943479748
Ziway,1193,8.048171,38.797643,2022-06-17,37NDJ,0.0575,0.0757,0.1184,0.1231,0.0604,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.2522005175166,579.7189065906159,0.09041783442849799,-5.894460012549194e-4,0.10786204151600322
Ziway,1194,7.918613,38.76745,2013-06-08,37NDJ,3e-4,0.0237,0.0934,0.0765,0.0708,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,566.322487479455,578.6049124242804,0.19529566937461867,-0.0012720711028206106,0.07103402940375361
Ziway,1194,7.918613,38.76745,2017-06-19,37NDJ,0.0103,0.0393,0.1065,0.1299,0.0821,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,575.1520888851016,582.5008468414505,0.17457399240052568,-0.001141337967865277,0.09960045180620418
Ziway,1194,7.918613,38.76745,2020-06-27,37NDJ,0.0388,0.0631,0.1161,0.1264,0.0594,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,573.2805974505724,580.7755809178155,0.11878516331421275,-7.751185281894599e-4,0.10557427085548196
Ziway,1194,7.918613,38.76745,2021-06-14,37NDJ,0.025,0.058,0.1305,0.1378,0.0781,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,571.9488088138085,580.5437006359894,0.14665228602049493,-9.567477871989655e-4,0.11457616098764467
Ziway,1194,7.918613,38.76745,2022-06-01,37NDJ,0.062,0.0824,0.1253,0.1317,0.0695,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.7970212018845,579.71025346093,0.08855123049919376,-5.77273290400726e-4,0.11523127468993245
Ziway,1194,7.918613,38.76745,2022-06-17,37NDJ,0.0646,0.0829,0.1232,0.1289,0.0667,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.7162756719251,579.592305488603,0.08387972470213272,-5.467667966078391e-4,0.11352805820589024
Ziway,1195,7.906163,38.80676,2013-06-08,37NDJ,0.036,0.0509,0.1051,0.0869,0.0734,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,564.8462546398383,577.1976050476677,0.11268041809898072,-7.332772024451346e-4,0.08404052593838285
Ziway,1195,7.906163,38.80676,2018-06-22,37NDJ,0.0656,0.0879,0.1337,0.1539,0.0994,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,576.3147672676082,581.4982906540323,0.093824341188843,-6.127013042071019e-4,0.12817606380808133
Ziway,1195,7.906163,38.80676,2022-06-01,37NDJ,0.0627,0.0828,0.1255,0.1321,0.0679,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.8705875001432,579.7432735881756,0.0879165918038468,-5.731514418718132e-4,0.1155515757861686
Ziway,1195,7.906163,38.80676,2022-06-17,37NDJ,0.0693,0.0865,0.1269,0.1329,0.0689,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.8220705942254,579.6423956270362,0.08088956401298651,-5.272970618829548e-4,0.11725793505487522
Ziway,1196,8.018621,38.768463,2013-06-08,37NDJ,0.038,0.052,0.1061,0.0887,0.0751,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.126217753385,577.3612015294617,0.11023327210017861,-7.174241737127349e-4,0.085301230940708
Ziway,1196,8.018621,38.768463,2013-06-24,37NDJ,0.0055,0.0204,0.0811,0.0634,0.052,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.405726465388,578.4173298510524,0.18150838384315143,-0.0011821101559310134,0.060588585283588424
Ziway,1196,8.018621,38.768463,2018-06-22,37NDJ,0.0637,0.0844,0.1275,0.1449,0.0924,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,575.8987688893446,581.2667796896309,0.09177912010148492,-5.991961633538055e-4,0.12162184562541933
Ziway,1196,8.018621,38.768463,2022-06-01,37NDJ,0.0643,0.0828,0.1264,0.1312,0.0667,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.2741277318328,579.6048850748454,0.08653698577224041,-5.640938319313867e-4,0.11553677625183537
Ziway,1196,8.018621,38.768463,2022-06-17,37NDJ,0.0646,0.0819,0.1213,0.1257,0.0638,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.3257428689411,579.4079735036779,0.0823295991730803,-5.365817963846058e-4,0.11138789581158869
Ziway,1196,8.018621,38.768463,2022-06-25,37NDJ,0.061,0.0788,0.1198,0.1236,0.057,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.0439256309202,579.4325471527719,0.08600380758881922,-5.605396070182075e-4,0.10929842938792243
Ziway,1197,7.919665,38.817038,2013-06-08,37NDJ,0.0336,0.0497,0.1035,0.0864,0.0727,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.1797962785035,577.3328806329583,0.11592935671393247,-7.544825325804632e-4,0.08296043233574264
Ziway,1197,7.919665,38.817038,2017-06-19,37NDJ,0.0153,0.0438,0.1086,0.1331,0.085,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,575.5181640871103,582.5476422827041,0.16429883088312464,-0.0010742221649462816,0.1023523489390123
Ziway,1197,7.919665,38.817038,2018-06-22,37NDJ,0.0629,0.084,0.13,0.1496,0.0943,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,576.1433875448402,581.5902424961471,0.0954163276325237,-6.23159098170749e-4,0.12427947001281696
Ziway,1197,7.919665,38.817038,2021-06-14,37NDJ,0.027,0.0622,0.1313,0.1386,0.0766,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,572.036920549927,580.2948123574566,0.14175282473177905,-9.245688433169697e-4,0.11592884311795174
Ziway,1197,7.919665,38.817038,2022-06-01,37NDJ,0.0625,0.0825,0.1267,0.1329,0.068,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.670867830873,579.7647352108966,0.08909535753096007,-5.808462817146635e-4,0.11622040842009347
Ziway,1197,7.919665,38.817038,2022-06-17,37NDJ,0.0659,0.0837,0.126,0.1314,0.0656,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.5217193031348,579.6630326148044,0.08447852207627791,-5.507017606544829e-4,0.11568297195352478
Ziway,1198,8.052117,38.885845,2013-06-08,37NDJ,0.039,0.0533,0.1082,0.0946,0.0825,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,566.4845030431313,578.0791174618288,0.11103315937481698,-7.2295955309856e-4,0.08850101694330975
Ziway,1198,8.052117,38.885845,2013-06-24,37NDJ,0.0431,0.0558,0.106,0.1052,0.0993,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,570.3210597053563,580.0081537461768,0.10668726509954828,-6.956818253562587e-4,0.09204469928608962
Ziway,1198,8.052117,38.885845,2014-06-11,37NDJ,0.0426,0.0557,0.1036,0.0977,0.0805,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2014,568.6656805659238,578.9747562071844,0.10314411932574945,-6.720169652216698e-4,0.08828125508849542
Ziway,1198,8.052117,38.885845,2014-06-27,37NDJ,0.041,0.055,0.1024,0.0975,0.0797,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2014,568.9848445421079,579.0800887910117,0.10498449345240532,-6.840624884156418e-4,0.08759187557454554
Ziway,1198,8.052117,38.885845,2022-06-01,37NDJ,0.0641,0.0837,0.1279,0.1363,0.0789,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,573.3224973708708,580.1027366352953,0.08873190740374276,-5.786467259091347e-4,0.1182395731837132
Ziway,1198,8.052117,38.885845,2022-06-17,37NDJ,0.0592,0.0781,0.1196,0.1282,0.0735,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,573.5397305743143,580.1931554922863,0.08983083090769897,-5.858590488698929e-4,0.11081367244162608
Ziway,1199,7.907039,38.799749,2013-06-08,37NDJ,0.0358,0.0507,0.1058,0.0878,0.0731,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.0130324572848,577.3223037311841,0.11379749698298865,-7.40603322597333e-4,0.08460293533126773
Ziway,1199,7.907039,38.799749,2013-06-24,37NDJ,0.0304,0.042,0.0985,0.0757,0.0604,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,563.4063223904885,576.8590012956952,0.1207115150237981,-7.853855206115918e-4,0.0757116019290747
Ziway,1199,7.907039,38.799749,2018-06-22,37NDJ,0.0642,0.085,0.1295,0.1485,0.0933,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,576.1575534098467,581.4876625965692,0.09313447579621398,-6.081893211659611e-4,0.12389175382835883
Ziway,1199,7.907039,38.799749,2022-06-01,37NDJ,0.066,0.0852,0.1277,0.1343,0.07,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.890065880865,579.7411267817181,0.08538315566027453,-5.566343302028276e-4,0.117760802759945
Ziway,1199,7.907039,38.799749,2022-06-17,37NDJ,0.0674,0.085,0.1245,0.1305,0.0666,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,572.8679304589355,579.6007143619902,0.08138032363224827,-5.304781792099579e-4,0.1151166075478831
Ziway,1200,7.95459,38.778804,2013-06-08,37NDJ,0.0337,0.0488,0.0992,0.0841,0.0715,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,565.5395487756499,577.4673158907624,0.11318226924900857,-7.366648878521698e-4,0.08019744384953924
Ziway,1200,7.95459,38.778804,2013-06-24,37NDJ,0.0119,0.0263,0.0833,0.0651,0.0544,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,564.9370232389277,577.9560897291298,0.1597875049285023,-0.0010403257401543813,0.0628983041636789
